paper_id,word_cited_id
27008,word3289
27008,word3292
27008,word3323
27008,word3334
27008,word3404
27008,word3445
27008,word3516
27008,word390
27008,word397
27008,word419
27008,word562
27008,word602
27008,word732
27008,word745
27008,word808
27008,word943
270207,word1083
270207,word1132
270207,word126
270207,word1468
270207,word1566
270207,word1570
270207,word1614
270207,word1624
270207,word169
270207,word1867
270207,word1988
270207,word2012
270207,word2102
270207,word2144
270207,word226
270207,word229
270207,word2339
270207,word2506
270207,word2566
270207,word2569
270207,word2574
270207,word2920
270207,word2934
270207,word3017
270207,word3149
270207,word3164
270207,word3349
270207,word3410
270207,word3469
270207,word3473
270207,word38
270207,word383
270207,word431
270207,word469
270207,word580
270207,word602
270207,word901
270469,word1027
270469,word1094
270469,word1213
270469,word131
270469,word134
270469,word1624
270469,word1625
270469,word1847
270469,word1857
270469,word1936
270469,word2144
270469,word2339
270469,word2412
270469,word2510
270469,word2542
270469,word2562
270469,word2566
270469,word2569
270469,word2629
270469,word2642
270469,word2696
270469,word2706
270469,word2885
270469,word2927
270469,word2928
270469,word2934
270469,word3214
270469,word3244
270469,word3250
270469,word3254
270469,word33
270469,word3410
270469,word3424
270469,word3473
270469,word3580
270469,word444
270469,word602
270469,word621
270469,word654
270469,word805
270469,word856
270678,word1012
270678,word1067
270678,word1120
270678,word1214
270678,word1275
270678,word1327
270678,word169
270678,word1719
270678,word2328
270678,word244
270678,word2605
270678,word2628
270678,word2740
270678,word2816
270678,word2858
270678,word2928
270678,word2931
270678,word2975
270678,word3017
270678,word3289
270678,word3397
270678,word3473
270678,word381
270678,word494
270678,word66
270678,word866
271013,word1012
271013,word1158
271013,word1161
271013,word1241
271013,word1581
271013,word1596
271013,word1620
271013,word1902
271013,word2231
271013,word2388
271013,word246
271013,word2575
271013,word2581
271013,word26
271013,word2619
271013,word2741
271013,word2753
271013,word281
271013,word2928
271013,word301
271013,word3231
271013,word3473
271013,word374
271013,word510
271013,word614
271013,word628
271013,word700
271013,word753
271013,word785
271013,word836
271585,word1060
271585,word1092
271585,word1206
271585,word1343
271585,word1443
271585,word148
271585,word1509
271585,word1624
271585,word1739
271585,word1917
271585,word1932
271585,word218
271585,word2350
271585,word2375
271585,word2495
271585,word2516
271585,word2569
271585,word2616
271585,word2719
271585,word2742
271585,word2753
271585,word2823
271585,word2831
271585,word2964
271585,word3258
271585,word3314
271585,word3469
271585,word3580
271585,word361
271585,word555
271585,word602
271585,word741
271585,word806
271585,word817
272797,word111
272797,word1245
272797,word126
272797,word1517
272797,word1718
272797,word1779
272797,word1893
272797,word2060
272797,word2308
272797,word2462
272797,word2471
272797,word2571
272797,word2642
272797,word2651
272797,word2754
272797,word2929
272797,word2931
272797,word3113
272797,word3164
272797,word3352
272797,word35
272797,word3553
272797,word3648
272797,word38
272797,word566
272797,word651
272797,word730
272797,word732
272797,word819
272797,word846
272797,word92
273596,word1049
273596,word1067
273596,word1076
273596,word1327
273596,word1560
273596,word1614
273596,word1719
273596,word178
273596,word2094
273596,word2149
273596,word2447
273596,word2491
273596,word2605
273596,word2661
273596,word2742
273596,word2751
273596,word2858
273596,word30
273596,word3017
273596,word3019
273596,word3289
273596,word3312
273596,word3397
273596,word494
273596,word554
273596,word566
273596,word580
273596,word66
273596,word809
273596,word817
273596,word861
273716,word103
273716,word1039
273716,word1042
273716,word1240
273716,word1304
273716,word1612
273716,word1635
273716,word169
273716,word170
273716,word187
273716,word1932
273716,word1988
273716,word2217
273716,word2281
273716,word2331
273716,word2391
273716,word2430
273716,word2534
273716,word2616
273716,word2820
273716,word2885
273716,word29
273716,word2983
273716,word3048
273716,word3127
273716,word3194
273716,word3289
273716,word3326
273716,word397
273716,word630
273716,word88
273716,word948
273716,word951
274436,word1260
274436,word134
274436,word1352
274436,word1513
274436,word1517
274436,word1585
274436,word1635
274436,word1691
274436,word174
274436,word2053
274436,word210
274436,word2192
274436,word2240
274436,word2263
274436,word23
274436,word2339
274436,word254
274436,word2566
274436,word2598
274436,word2722
274436,word2744
274436,word3076
274436,word3441
274436,word3623
274436,word464
274436,word550
275630,word1188
275630,word1214
275630,word1275
275630,word1303
275630,word148
275630,word1870
275630,word1969
275630,word2339
275630,word2355
275630,word2530
275630,word2545
275630,word2564
275630,word2569
275630,word2742
275630,word2986
275630,word3020
275630,word3289
275630,word3681
275630,word381
275630,word425
275630,word538
275630,word602
275630,word809
275630,word856
27645,word1012
27645,word1131
27645,word1260
27645,word1417
27645,word1497
27645,word1612
27645,word1721
27645,word1847
27645,word1900
27645,word1910
27645,word2063
27645,word2152
27645,word2231
27645,word2331
27645,word2514
27645,word2564
27645,word2566
27645,word2616
27645,word2642
27645,word2920
27645,word3031
27645,word3084
27645,word3127
27645,word3339
27645,word3425
27645,word408
27645,word472
27645,word602
27645,word730
27645,word745
27645,word867
276915,word107
276915,word1161
276915,word1472
276915,word1517
276915,word1560
276915,word1596
276915,word1614
276915,word1619
276915,word1683
276915,word2114
276915,word2123
276915,word2129
276915,word2187
276915,word2437
276915,word2564
276915,word2974
276915,word300
276915,word3020
276915,word3214
276915,word3222
276915,word3448
276915,word3473
276915,word546
276915,word604
276915,word646
276915,word661
276915,word809
276915,word950
276915,word976
277650,word1127
277650,word1132
277650,word1421
277650,word1438
277650,word1491
277650,word1517
277650,word1542
277650,word1571
277650,word1624
277650,word170
277650,word1988
277650,word2014
277650,word2144
277650,word2246
277650,word2540
277650,word2566
277650,word2571
277650,word2618
277650,word2920
277650,word2968
277650,word3051
277650,word3096
277650,word3287
277650,word3372
277650,word34
277650,word3407
277650,word3430
277650,word3508
277650,word3526
277650,word370
277650,word393
277650,word512
277650,word55
277650,word571
277650,word602
277650,word753
277897,word103
277897,word1090
277897,word132
277897,word1449
277897,word1487
277897,word1508
277897,word1563
277897,word1614
277897,word170
277897,word1798
277897,word201
277897,word2147
277897,word2240
277897,word2242
277897,word229
277897,word2311
277897,word2540
277897,word2542
277897,word2569
277897,word2571
277897,word2706
277897,word3185
277897,word3269
277897,word3278
277897,word3504
277897,word3669
277897,word730
277897,word853
277897,word882
277897,word901
277897,word951
278114,word1039
278114,word1090
278114,word1275
278114,word1313
278114,word1578
278114,word1614
278114,word1624
278114,word1642
278114,word1739
278114,word180
278114,word1821
278114,word1875
278114,word19
278114,word1937
278114,word1938
278114,word1939
278114,word2001
278114,word201
278114,word2159
278114,word2232
278114,word2257
278114,word2267
278114,word2277
278114,word2279
278114,word2375
278114,word2515
278114,word2577
278114,word2593
278114,word2684
278114,word2720
278114,word3059
278114,word3164
278114,word3555
278114,word510
278114,word602
278114,word730
278114,word753
278114,word771
278114,word945
279508,word1070
279508,word1121
279508,word1292
279508,word1425
279508,word1426
279508,word1571
279508,word1848
279508,word1982
279508,word2074
279508,word2085
279508,word2375
279508,word2380
279508,word2616
279508,word2665
279508,word2852
279508,word2885
279508,word2964
279508,word324
279508,word3580
279508,word3589
279508,word3606
279508,word3648
279508,word3657
279508,word3685
279508,word519
279508,word663
279508,word769
279508,word952
279508,word996
28031,word1044
28031,word1103
28031,word1125
28031,word1542
28031,word183
28031,word2037
28031,word2060
28031,word2086
28031,word2271
28031,word2281
28031,word2429
28031,word2562
28031,word2595
28031,word2628
28031,word2692
28031,word2734
28031,word276
28031,word2885
28031,word2975
28031,word2979
28031,word3048
28031,word3083
28031,word3231
28031,word3243
28031,word3323
28031,word3542
28031,word554
28031,word636
28031,word732
28031,word845
28031,word96
280639,word1091
280639,word169
280639,word1740
280639,word1910
280639,word2231
280639,word2309
280639,word2572
280639,word2605
280639,word2616
280639,word2642
280639,word2719
280639,word2734
280639,word2741
280639,word2769
280639,word2869
280639,word3084
280639,word3164
280639,word3229
280639,word3233
280639,word3244
280639,word3448
280639,word3608
280639,word3669
280639,word3678
280639,word382
280639,word47
280639,word561
280639,word730
280639,word732
280639,word745
280639,word798
280639,word941
28223,word1050
28223,word1304
28223,word1624
28223,word1681
28223,word1756
28223,word1798
28223,word1961
28223,word2169
28223,word2285
28223,word2375
28223,word2554
28223,word2562
28223,word2564
28223,word2569
28223,word2581
28223,word2616
28223,word2622
28223,word2684
28223,word273
28223,word2737
28223,word2953
28223,word2994
28223,word3046
28223,word3127
28223,word3279
28223,word3555
28223,word419
28223,word533
28223,word579
28223,word58
28223,word591
28223,word599
28223,word602
28223,word620
28223,word771
282608,word1275
282608,word1334
282608,word1424
282608,word1620
282608,word167
282608,word169
282608,word1698
282608,word19
282608,word1948
282608,word2112
282608,word2186
282608,word2247
282608,word2317
282608,word2672
282608,word2687
282608,word2792
282608,word2926
282608,word2975
282608,word3040
282608,word3158
282608,word3244
282608,word3269
282608,word3289
282608,word3612
282608,word730
282608,word732
282608,word799
282608,word841
28307,word103
28307,word1038
28307,word1152
28307,word1159
28307,word1204
28307,word132
28307,word134
28307,word1501
28307,word1578
28307,word1631
28307,word1642
28307,word1869
28307,word1969
28307,word1972
28307,word2217
28307,word2238
28307,word2375
28307,word2566
28307,word2607
28307,word2651
28307,word2751
28307,word2796
28307,word29
28307,word2925
28307,word2931
28307,word294
28307,word3083
28307,word3307
28307,word3605
28307,word419
28307,word511
28307,word512
28307,word571
28307,word594
28307,word601
28307,word679
28307,word730
28315,word1031
28315,word1089
28315,word1145
28315,word1275
28315,word1282
28315,word1375
28315,word1389
28315,word1552
28315,word1589
28315,word17
28315,word170
28315,word2016
28315,word2025
28315,word2144
28315,word2176
28315,word2299
28315,word2472
28315,word2495
28315,word2515
28315,word2642
28315,word2653
28315,word2721
28315,word273
28315,word2734
28315,word2863
28315,word2919
28315,word3035
28315,word3041
28315,word3100
28315,word3208
28315,word3229
28315,word3244
28315,word3289
28315,word3378
28315,word463
28315,word632
28315,word730
28315,word732
28315,word754
28315,word854
284454,word1280
284454,word1338
284454,word1605
284454,word1624
284454,word163
284454,word1847
284454,word1910
284454,word1933
284454,word1960
284454,word1988
284454,word2550
284454,word2609
284454,word2616
284454,word2721
284454,word2746
284454,word2873
284454,word2919
284454,word2991
284454,word3084
284454,word3136
284454,word3264
284454,word3473
284454,word3549
284454,word3580
284454,word566
284454,word602
284454,word626
284454,word636
284454,word732
284454,word745
284772,word1084
284772,word1335
284772,word1503
284772,word1578
284772,word2037
284772,word2058
284772,word2066
284772,word2123
284772,word2186
284772,word231
284772,word2412
284772,word2487
284772,word2520
284772,word2554
284772,word2562
284772,word2577
284772,word2684
284772,word2692
284772,word2741
284772,word2983
284772,word3164
284772,word3289
284772,word3648
284772,word53
284772,word555
284772,word85
284772,word877
284772,word918
284772,word990
285081,word1476
285081,word152
285081,word1564
285081,word1595
285081,word1614
285081,word1645
285081,word166
285081,word169
285081,word171
285081,word19
285081,word1937
285081,word201
285081,word2240
285081,word2269
285081,word2560
285081,word2595
285081,word2658
285081,word2684
285081,word2741
285081,word2757
285081,word2900
285081,word2903
285081,word3078
285081,word3123
285081,word3261
285081,word3269
285081,word3391
285081,word3404
285081,word397
285081,word510
285081,word590
285081,word799
285081,word996
286829,word1090
286829,word1196
286829,word1260
286829,word1417
286829,word172
286829,word2061
286829,word2152
286829,word23
286829,word2529
286829,word2540
286829,word2616
286829,word2642
286829,word2734
286829,word30
286829,word3031
286829,word3084
286829,word3164
286829,word3229
286829,word3339
286829,word338
286829,word3447
286829,word3516
286829,word3650
286829,word460
286829,word463
286829,word472
286829,word492
286829,word620
286829,word745
286829,word832
288424,word1118
288424,word1365
288424,word1472
288424,word1517
288424,word1608
288424,word1619
288424,word167
288424,word170
288424,word1869
288424,word1893
288424,word1930
288424,word2094
288424,word2183
288424,word231
288424,word2343
288424,word2365
288424,word241
288424,word2412
288424,word2554
288424,word2564
288424,word2566
288424,word2581
288424,word3048
288424,word3130
288424,word3469
288424,word602
288424,word809
288424,word812
288424,word834
288424,word90
288424,word985
289242,word111
289242,word150
289242,word169
289242,word1703
289242,word1967
289242,word1988
289242,word2311
289242,word2437
289242,word2441
289242,word2529
289242,word2619
289242,word2642
289242,word2644
289242,word2732
289242,word2734
289242,word2741
289242,word2754
289242,word281
289242,word2869
289242,word3084
289242,word3119
289242,word3229
289242,word3327
289242,word3448
289242,word3493
289242,word3608
289242,word390
289242,word484
289242,word616
289242,word648
289242,word70
289242,word700
289242,word730
289242,word737
289242,word745
289242,word798
289242,word866
289676,word1090
289676,word1240
289676,word1245
289676,word141
289676,word169
289676,word17
289676,word180
289676,word1843
289676,word1929
289676,word2058
289676,word2061
289676,word2313
289676,word2521
289676,word2577
289676,word2605
289676,word2756
289676,word2903
289676,word2931
289676,word3045
289676,word3059
289676,word3269
289676,word3379
289676,word3515
289676,word555
289676,word646
289676,word687
289676,word740
289676,word809
289676,word817
289676,word882
289676,word974
28981,word103
28981,word1094
28981,word1240
28981,word1275
28981,word1636
28981,word1663
28981,word1843
28981,word1869
28981,word2006
28981,word2165
28981,word2217
28981,word2340
28981,word2396
28981,word2571
28981,word258
28981,word2616
28981,word2719
28981,word2746
28981,word3051
28981,word3183
28981,word3231
28981,word3481
28981,word3530
28981,word465
28981,word809
28981,word862
290879,word1094
290879,word1103
290879,word1240
290879,word14
290879,word1483
290879,word170
290879,word19
290879,word1900
290879,word1969
290879,word1977
290879,word2035
290879,word2375
290879,word2437
290879,word2616
290879,word2684
290879,word2721
290879,word290
290879,word3127
290879,word3164
290879,word3175
290879,word3331
290879,word3404
290879,word3508
290879,word3538
290879,word630
290879,word730
290879,word945
290879,word948
291240,word111
291240,word1214
291240,word1411
291240,word1542
291240,word1621
291240,word1843
291240,word198
291240,word2017
291240,word2055
291240,word2062
291240,word2186
291240,word2189
291240,word2441
291240,word2455
291240,word2519
291240,word2598
291240,word2619
291240,word2625
291240,word2753
291240,word3063
291240,word3073
291240,word3275
291240,word3438
291240,word3473
291240,word3502
291240,word3520
291240,word3538
291240,word3633
291240,word3702
291240,word480
291240,word547
291240,word566
291240,word581
291240,word610
291240,word695
291240,word740
291240,word806
291240,word866
291240,word922
291240,word996
291837,word1240
291837,word1280
291837,word1379
291837,word155
291837,word1619
291837,word1621
291837,word1663
291837,word169
291837,word1824
291837,word1933
291837,word2065
291837,word2291
291837,word2299
291837,word2741
291837,word279
291837,word2942
291837,word2973
291837,word3186
291837,word3289
291837,word3323
291837,word3433
291837,word3473
291837,word350
291837,word3528
291837,word3600
291837,word3641
291837,word546
291837,word751
291837,word754
291837,word809
292223,word1012
292223,word1187
292223,word1214
292223,word1843
292223,word1977
292223,word207
292223,word2144
292223,word2190
292223,word2217
292223,word2259
292223,word2323
292223,word2328
292223,word250
292223,word2539
292223,word2540
292223,word2571
292223,word2734
292223,word2742
292223,word2751
292223,word2867
292223,word3229
292223,word3231
292223,word3233
292223,word3258
292223,word3323
292223,word340
292223,word3448
292223,word3485
292223,word3495
292223,word3536
292223,word3661
292223,word445
292223,word483
292223,word66
292223,word817
292223,word827
292223,word83
292524,word139
292524,word1401
292524,word1519
292524,word169
292524,word181
292524,word19
292524,word1988
292524,word1999
292524,word201
292524,word2240
292524,word2242
292524,word2265
292524,word2328
292524,word2340
292524,word2400
292524,word2412
292524,word2436
292524,word2437
292524,word2573
292524,word2616
292524,word2667
292524,word2709
292524,word2722
292524,word2742
292524,word2753
292524,word2901
292524,word3214
292524,word3231
292524,word3258
292524,word3371
292524,word3458
292524,word3515
292524,word3553
292524,word430
292524,word509
292524,word511
292524,word547
292524,word829
292524,word879
292524,word940
292710,word1132
292710,word1240
292710,word1245
292710,word17
292710,word1999
292710,word2276
292710,word2400
292710,word2595
292710,word2601
292710,word2616
292710,word2658
292710,word2677
292710,word2741
292710,word2855
292710,word3239
292710,word3250
292710,word3425
292710,word346
292710,word3528
292710,word3606
292710,word410
292710,word414
292710,word419
292710,word583
292710,word722
292710,word806
292710,word807
29319,word1088
29319,word1240
29319,word1453
29319,word1485
29319,word1798
29319,word19
29319,word1937
29319,word1983
29319,word1984
29319,word1988
29319,word2142
29319,word2332
29319,word2437
29319,word2449
29319,word2566
29319,word2596
29319,word2616
29319,word2737
29319,word2847
29319,word2863
29319,word3231
29319,word3272
29319,word3404
29319,word418
29319,word657
29319,word807
29319,word832
29319,word894
29319,word950
293286,word13
293286,word1435
293286,word166
293286,word1703
293286,word198
293286,word1985
293286,word2299
293286,word238
293286,word2526
293286,word2616
293286,word2907
293286,word2923
293286,word3084
293286,word3148
293286,word3269
293286,word3608
293286,word745
293552,word1018
293552,word1088
293552,word1432
293552,word170
293552,word2186
293552,word2192
293552,word2301
293552,word248
293552,word2540
293552,word2787
293552,word287
293552,word3414
293552,word565
293552,word638
293552,word835
293552,word918
293552,word983
294031,word1031
294031,word1039
294031,word1136
294031,word1206
294031,word1389
294031,word1559
294031,word1591
294031,word1704
294031,word188
294031,word1921
294031,word2016
294031,word2025
294031,word2094
294031,word2176
294031,word22
294031,word2295
294031,word2430
294031,word2440
294031,word2441
294031,word2517
294031,word2556
294031,word2619
294031,word2642
294031,word2653
294031,word2701
294031,word2736
294031,word2739
294031,word2740
294031,word2741
294031,word2863
294031,word2927
294031,word3048
294031,word33
294031,word3301
294031,word3468
294031,word3641
294031,word3682
294031,word485
294031,word583
294031,word648
294031,word676
294031,word802
294031,word88
294039,word1012
294039,word1074
294039,word109
294039,word1240
294039,word1397
294039,word1619
294039,word17
294039,word1779
294039,word1910
294039,word1988
294039,word23
294039,word2399
294039,word243
294039,word2486
294039,word2522
294039,word2542
294039,word2569
294039,word2589
294039,word2616
294039,word2664
294039,word2684
294039,word2734
294039,word2750
294039,word279
294039,word3035
294039,word3114
294039,word314
294039,word3233
294039,word33
294039,word3379
294039,word3414
294039,word3564
294039,word3604
294039,word476
294039,word582
294039,word659
294039,word809
294039,word823
294039,word902
294238,word1032
294238,word1074
294238,word1462
294238,word1517
294238,word170
294238,word172
294238,word1869
294238,word1870
294238,word1983
294238,word2113
294238,word214
294238,word2144
294238,word2212
294238,word2299
294238,word2301
294238,word2368
294238,word2375
294238,word2406
294238,word2412
294238,word2564
294238,word2595
294238,word2690
294238,word2692
294238,word27
294238,word2718
294238,word2807
294238,word3145
294238,word3403
294238,word3538
294238,word3669
294238,word602
294238,word655
294238,word705
294238,word720
294238,word725
294238,word75
294238,word817
294238,word866
294630,word1038
294630,word1074
294630,word1084
294630,word130
294630,word1663
294630,word19
294630,word2097
294630,word212
294630,word22
294630,word2277
294630,word2526
294630,word2532
294630,word2581
294630,word2622
294630,word2684
294630,word2734
294630,word2742
294630,word2751
294630,word279
294630,word3017
294630,word3224
294630,word3229
294630,word3233
294630,word3404
294630,word3425
294630,word3448
294630,word3606
294630,word419
294630,word420
294630,word433
294630,word469
294630,word472
294630,word736
294630,word758
294630,word832
294630,word925
295186,word1107
295186,word1141
295186,word1265
295186,word1464
295186,word1544
295186,word1589
295186,word1612
295186,word1624
295186,word1625
295186,word1652
295186,word1988
295186,word207
295186,word2086
295186,word209
295186,word2219
295186,word2569
295186,word2581
295186,word2638
295186,word2682
295186,word2874
295186,word301
295186,word3214
295186,word402
295186,word47
295186,word512
295186,word514
295186,word602
295186,word677
295186,word747
295186,word753
295186,word823
295196,word1019
295196,word1039
295196,word1410
295196,word143
295196,word1472
295196,word1636
295196,word1657
295196,word1659
295196,word1699
295196,word1720
295196,word1869
295196,word1897
295196,word1979
295196,word2124
295196,word2299
295196,word2328
295196,word2343
295196,word2437
295196,word2471
295196,word2542
295196,word2545
295196,word2568
295196,word2742
295196,word2771
295196,word3125
295196,word3214
295196,word343
295196,word3536
295196,word3641
295196,word3648
295196,word421
295196,word546
295196,word642
295196,word66
295196,word930
295196,word940
295196,word975
29551,word1005
29551,word1012
29551,word1379
29551,word1645
29551,word1827
29551,word1973
29551,word1996
29551,word2138
29551,word2192
29551,word2231
29551,word2299
29551,word2449
29551,word2742
29551,word2786
29551,word2787
29551,word30
29551,word3013
29551,word3048
29551,word3111
29551,word3224
29551,word3512
29551,word3648
29551,word460
29551,word461
29551,word533
29551,word534
29551,word546
29551,word56
29551,word575
29551,word66
29551,word806
29551,word809
29551,word817
29551,word84
29551,word882
295535,word1207
295535,word1240
295535,word1245
295535,word1400
295535,word1500
295535,word1570
295535,word1624
295535,word166
295535,word1739
295535,word178
295535,word1822
295535,word1933
295535,word1985
295535,word1988
295535,word2186
295535,word2267
295535,word2313
295535,word2397
295535,word2443
295535,word2461
295535,word2616
295535,word2628
295535,word2727
295535,word2734
295535,word281
295535,word2810
295535,word2842
295535,word2942
295535,word30
295535,word3227
295535,word3278
295535,word343
295535,word3468
295535,word371
295535,word45
295535,word541
295535,word602
295535,word66
295535,word687
295735,word1060
295735,word1192
295735,word1234
295735,word133
295735,word1519
295735,word1611
295735,word1893
295735,word19
295735,word1929
295735,word1985
295735,word2060
295735,word2110
295735,word212
295735,word2144
295735,word2188
295735,word2192
295735,word2248
295735,word2291
295735,word2299
295735,word2317
295735,word2324
295735,word2340
295735,word2343
295735,word2375
295735,word2566
295735,word2571
295735,word2595
295735,word2616
295735,word2742
295735,word2931
295735,word3059
295735,word3371
295735,word3493
295735,word3564
295735,word3580
295735,word397
295735,word593
295735,word601
295735,word62
295735,word693
295735,word730
295735,word840
296568,word1049
296568,word1061
296568,word1501
296568,word1869
296568,word2192
296568,word2390
296568,word2437
296568,word2475
296568,word2702
296568,word281
296568,word2931
296568,word3116
296568,word3279
296568,word3365
296568,word3492
296568,word3669
296568,word3676
296568,word3689
296568,word460
296568,word469
296568,word47
296568,word508
296568,word512
296568,word533
296568,word555
296568,word626
296568,word680
296568,word832
296568,word834
296568,word950
29745,word1037
29745,word111
29745,word1211
29745,word1240
29745,word1343
29745,word139
29745,word1494
29745,word1624
29745,word1635
29745,word1917
29745,word199
29745,word2172
29745,word2178
29745,word22
29745,word2344
29745,word2569
29745,word2581
29745,word2616
29745,word2619
29745,word2695
29745,word2772
29745,word2856
29745,word2896
29745,word2919
29745,word3103
29745,word3261
29745,word3289
29745,word334
29745,word3421
29745,word3501
29745,word3538
29745,word410
29745,word602
29745,word819
29745,word918
297471,word1041
297471,word1254
297471,word1497
297471,word1624
297471,word1686
297471,word1831
297471,word1938
297471,word1989
297471,word2279
297471,word2569
297471,word2595
297471,word2605
297471,word2642
297471,word2720
297471,word2722
297471,word2742
297471,word2747
297471,word291
297471,word2974
297471,word3113
297471,word3144
297471,word3269
297471,word3378
297471,word3404
297471,word3426
297471,word3473
297471,word3492
297471,word3665
297471,word410
297471,word554
297471,word602
297471,word730
297471,word732
297471,word745
297471,word832
297471,word893
297471,word922
298012,word1012
298012,word1048
298012,word1187
298012,word1355
298012,word1567
298012,word1612
298012,word1624
298012,word1798
298012,word1980
298012,word2192
298012,word2375
298012,word2545
298012,word281
298012,word2821
298012,word2852
298012,word3227
298012,word3314
298012,word3571
298012,word3572
298012,word3641
298012,word3651
298012,word3663
298012,word3694
298012,word446
298012,word602
298012,word730
298012,word739
298012,word742
298012,word805
298012,word836
298012,word853
298012,word866
298012,word905
298012,word913
298012,word917
298012,word971
298502,word103
298502,word1091
298502,word1225
298502,word1577
298502,word1584
298502,word2217
298502,word2340
298502,word2540
298502,word2765
298502,word2817
298502,word2839
298502,word2852
298502,word3123
298502,word3133
298502,word3314
298502,word529
298502,word547
298502,word589
298502,word662
298502,word728
298502,word795
298502,word879
298502,word88
298502,word951
298782,word1106
298782,word1546
298782,word1552
298782,word1565
298782,word1780
298782,word183
298782,word1918
298782,word1923
298782,word1932
298782,word1963
298782,word1988
298782,word2074
298782,word2085
298782,word2192
298782,word2337
298782,word2380
298782,word2495
298782,word2616
298782,word2734
298782,word2753
298782,word2775
298782,word2971
298782,word3229
298782,word324
298782,word3258
298782,word3473
298782,word3549
298782,word3589
298782,word3657
298782,word3685
298782,word519
298782,word732
298782,word879
298782,word950
298782,word951
298782,word996
298827,word103
298827,word1094
298827,word1132
298827,word1169
298827,word1288
298827,word1352
298827,word1513
298827,word1907
298827,word235
298827,word2430
298827,word2444
298827,word2457
298827,word2619
298827,word2721
298827,word2931
298827,word2936
298827,word2968
298827,word2977
298827,word3030
298827,word3273
298827,word3448
298827,word388
298827,word508
298827,word511
298827,word616
298827,word740
298827,word799
298827,word803
298827,word867
298894,word1088
298894,word1313
298894,word1611
298894,word1614
298894,word1798
298894,word1821
298894,word19
298894,word1937
298894,word1951
298894,word2001
298894,word2159
298894,word2267
298894,word2564
298894,word2577
298894,word2581
298894,word2684
298894,word2737
298894,word3020
298894,word3045
298894,word3153
298894,word3233
298894,word3310
298894,word3495
298894,word3645
298894,word430
298894,word70
298894,word765
298894,word809
298894,word817
298894,word945
299008,word103
299008,word1086
299008,word1091
299008,word1107
299008,word1205
299008,word1231
299008,word1355
299008,word1800
299008,word1928
299008,word1937
299008,word2086
299008,word2144
299008,word2267
299008,word2269
299008,word2279
299008,word2375
299008,word2435
299008,word2540
299008,word2577
299008,word2611
299008,word301
299008,word3059
299008,word3096
299008,word3127
299008,word3337
299008,word3409
299008,word3430
299008,word345
299008,word356
299008,word386
299008,word599
299008,word753
299008,word858
299008,word872
299008,word945
300048,word1142
300048,word1240
300048,word1352
300048,word1472
300048,word1542
300048,word169
300048,word1943
300048,word1983
300048,word2172
300048,word2412
300048,word2442
300048,word2564
300048,word2616
300048,word2734
300048,word2856
300048,word2898
300048,word3260
300048,word345
300048,word3538
300048,word3641
300048,word3669
300048,word399
300048,word47
300048,word530
300048,word705
300048,word813
300048,word834
300232,word1067
300232,word1084
300232,word1141
300232,word1172
300232,word1288
300232,word1529
300232,word1575
300232,word1589
300232,word1607
300232,word1619
300232,word1764
300232,word180
300232,word1893
300232,word210
300232,word2184
300232,word2187
300232,word2192
300232,word233
300232,word2336
300232,word2396
300232,word245
300232,word2519
300232,word2538
300232,word2564
300232,word2598
300232,word2734
300232,word2741
300232,word299
300232,word3214
300232,word3229
300232,word3232
300232,word3360
300232,word3378
300232,word3449
300232,word3524
300232,word355
300232,word3585
300232,word3660
300232,word47
300232,word557
300232,word562
300232,word564
300232,word633
300232,word66
300232,word72
300232,word753
300232,word998
300584,word1028
300584,word1115
300584,word12
300584,word1227
300584,word1245
300584,word1298
300584,word1347
300584,word1575
300584,word1893
300584,word1983
300584,word2112
300584,word2328
300584,word2595
300584,word2740
300584,word2858
300584,word2860
300584,word2953
300584,word2966
300584,word3164
300584,word3206
300584,word3644
300584,word489
300584,word533
300584,word55
300584,word730
300584,word740
300584,word846
300584,word859
300584,word900
300584,word929
300668,word1161
300668,word1313
300668,word1405
300668,word1446
300668,word1575
300668,word1666
300668,word180
300668,word1802
300668,word1847
300668,word1932
300668,word1933
300668,word1939
300668,word1983
300668,word1985
300668,word2291
300668,word2299
300668,word2306
300668,word2470
300668,word2471
300668,word2487
300668,word2564
300668,word2569
300668,word2622
300668,word2689
300668,word2725
300668,word2732
300668,word2733
300668,word2847
300668,word3201
300668,word3606
300668,word381
300668,word450
300668,word456
300668,word638
300668,word730
300852,word1046
300852,word1076
300852,word132
300852,word1357
300852,word1379
300852,word1450
300852,word1625
300852,word1633
300852,word1751
300852,word1902
300852,word2000
300852,word210
300852,word2117
300852,word2246
300852,word246
300852,word250
300852,word2519
300852,word2528
300852,word2619
300852,word2687
300852,word2729
300852,word2838
300852,word2869
300852,word2896
300852,word3031
300852,word3049
300852,word3214
300852,word3227
300852,word3258
300852,word3265
300852,word3314
300852,word3348
300852,word3418
300852,word3448
300852,word3473
300852,word3555
300852,word3606
300852,word3672
300852,word425
300852,word508
300852,word511
300852,word569
300852,word836
300852,word879
301428,word111
301428,word1181
301428,word1195
301428,word1211
301428,word1383
301428,word1600
301428,word1612
301428,word1772
301428,word1807
301428,word1843
301428,word1943
301428,word1992
301428,word2510
301428,word2595
301428,word2642
301428,word2769
301428,word2885
301428,word3046
301428,word3123
301428,word3453
301428,word3497
301428,word3665
301428,word601
301428,word723
301428,word730
301428,word820
301428,word879
301428,word885
301428,word913
301461,word1220
301461,word132
301461,word161
